Income,Expenditure,Savings,Investments,Risk_Profile,Debt_Level,Age,Employment_Status,Credit_Score,Marital_Status,Geographic_Location,Cluster
240971,143876.77940514317,61096.10440315991,24340.353849162173,Aggressive,54166.715884907026,63,Employed,313,Single,Rural,2
302193,152815.1579294423,20980.24186803519,48928.9197429687,Aggressive,32727.519333145006,25,Unemployed,336,Married,Rural,1
488933,177577.14633303502,92564.95949359996,48272.11103693552,Conservative,70173.60104605791,55,Unemployed,326,Single,Urban,0
387505,121646.32670289278,75195.1760857213,20813.049968003754,Moderate,43905.30399513951,21,Unemployed,369,Divorced,Urban,0
298226,182325.27880953124,127419.68492331482,13274.960860914109,Conservative,28775.424056232456,54,Unemployed,453,Married,Urban,0
282805,198919.0364136919,97399.02901771452,15129.60763320579,Aggressive,15227.068567229751,38,Employed,737,Single,Suburban,0
188484,135898.4399717186,32785.55848091208,13439.064908080207,Conservative,52787.42078895624,30,Freelancer,570,Divorced,Suburban,2
285064,154321.31674460165,138393.72009572198,26612.290357089034,Conservative,59425.356719991876,26,Employed,840,Single,Suburban,0
265378,182773.18848496355,51667.45777913704,30342.990390046427,Moderate,56878.568265417496,62,Unemployed,373,Divorced,Rural,2
473531,301366.287983982,236389.1904181149,24438.969411483304,Aggressive,11654.836343355402,46,Unemployed,448,Divorced,Urban,0
361705,239494.74193453696,180228.07488716752,20399.718112407616,Moderate,56998.73195387432,58,Freelancer,805,Married,Suburban,0
291090,159022.32221500893,39601.26132490458,10564.251878496889,Conservative,16841.410680514102,41,Freelancer,309,Married,Suburban,1
245314,151286.58382287857,46789.59837948854,24125.279569105667,Moderate,66371.4165451469,33,Freelancer,801,Single,Rural,2
458716,322368.61248597724,123266.11274843897,17055.1356901229,Aggressive,42938.39966655334,29,Employed,361,Married,Rural,0
255612,127535.58494124089,89169.04533905462,27079.773139917146,Conservative,84878.85877391555,19,Freelancer,687,Single,Urban,2
298453,209809.3104503165,85841.45538388891,33759.4707755812,Aggressive,77826.57447937787,36,Unemployed,531,Married,Urban,0
75230,44837.713541510595,36580.48677526886,31665.60872183053,Aggressive,72438.20515166337,47,Unemployed,827,Married,Suburban,2
393966,150869.48148363057,148050.5017847753,23124.510520279666,Conservative,70073.70993343023,33,Unemployed,849,Single,Suburban,0
443243,138443.4399503483,64456.47782877598,27802.621213998045,Conservative,56048.8039478102,41,Employed,744,Married,Suburban,0
485757,233832.15033454544,47261.191814606835,14242.806548037985,Conservative,6111.357612834434,30,Freelancer,620,Married,Suburban,0
394484,226176.67718582667,141927.68264388546,1212.0129511194843,Conservative,65548.9623533001,22,Freelancer,382,Married,Suburban,0
79321,57103.99507856645,9621.922703410235,31250.972708405207,Moderate,46692.21775637152,40,Freelancer,733,Married,Rural,1
152028,55299.09649018067,61488.420607153814,12628.427956884347,Moderate,46955.4713993533,55,Freelancer,316,Single,Urban,1
251447,176038.84275299645,47766.50659267447,33447.685503413726,Moderate,37902.21954662697,48,Unemployed,668,Divorced,Rural,1
356275,260616.77394380062,70222.50378281128,37350.424979847965,Conservative,92907.09148417106,34,Employed,554,Single,Urban,0
461124,173080.00837788623,25296.929051499596,45796.387305189055,Moderate,24945.126695243234,66,Freelancer,755,Single,Urban,0
491555,356769.2228127927,179641.2670286062,47906.13977398065,Moderate,31659.445340977963,66,Unemployed,832,Single,Urban,0
308107,245168.99221366955,31109.99171337552,526.3023154850721,Aggressive,96304.07827356226,20,Unemployed,691,Married,Rural,2
121757,80775.95777597014,48434.47921160151,49518.71046773187,Conservative,81015.3735276698,43,Employed,619,Married,Suburban,2
452659,313414.2297026086,122824.72838054941,34150.915924708046,Moderate,1408.6412162869988,30,Freelancer,519,Divorced,Urban,0
381403,304057.3831463785,153677.1534184029,32176.20801870946,Aggressive,90610.75998618739,61,Employed,713,Married,Urban,0
321207,193604.50801884366,100462.93134424,760.6547597677704,Moderate,22664.729883307034,55,Freelancer,331,Divorced,Rural,0
396369,179929.00867669936,34521.74711860291,43061.67059433687,Conservative,70593.25391660635,39,Employed,315,Divorced,Rural,0
398544,286459.64436800376,157242.96519592372,7274.572362391318,Conservative,55307.31073672155,38,Freelancer,708,Married,Suburban,0
362962,220406.09338858837,29548.652286365672,41866.50769665205,Aggressive,53681.1883602784,46,Freelancer,472,Divorced,Suburban,0
286847,169411.1818540426,76133.71859806805,778.1273129358002,Conservative,71792.13233927192,62,Employed,478,Single,Urban,2
216200,92278.00355106754,27577.85504416348,32298.213124958063,Aggressive,20718.14718944397,63,Freelancer,796,Single,Rural,1
92099,62458.514947157135,35785.14290046335,21740.07668849139,Aggressive,15902.513076642656,56,Employed,403,Single,Suburban,1
439065,149648.12123775657,202064.76109651363,10038.336452966756,Conservative,65191.26067329519,22,Employed,616,Divorced,Suburban,0
182932,139420.44121730447,54761.93329195512,5378.069588521706,Moderate,29057.922890466227,31,Freelancer,480,Divorced,Suburban,1
51585,23879.30161192273,14816.05192939045,22006.38482731632,Conservative,97395.02076577609,35,Freelancer,431,Single,Rural,2
435231,158375.04495422015,171386.75965499776,6165.290266071238,Conservative,45151.18390746734,21,Employed,454,Married,Rural,0
490755,255773.29397633875,25659.353787856355,24322.330584552376,Moderate,11159.702000696525,50,Unemployed,658,Single,Rural,0
63585,20425.72459003833,29439.307481380514,31260.852932642614,Moderate,68581.51661720447,56,Employed,534,Married,Rural,2
309102,198540.2629498448,42919.42091722635,41369.20968036791,Conservative,30615.929246613126,37,Unemployed,464,Married,Rural,0
308161,231537.6164021757,151878.22671144968,33932.471859143334,Aggressive,14858.74276214022,30,Unemployed,726,Divorced,Urban,0
489923,352074.1021231598,186814.63432598507,3259.9883353075234,Conservative,42282.3362889921,53,Employed,787,Divorced,Urban,0
406821,147954.5882787702,162082.7817714306,15371.62662739186,Moderate,96422.22780872781,62,Employed,512,Married,Rural,0
458566,166521.6251294721,158338.86915410147,14398.93039662502,Moderate,41143.057638713,21,Employed,456,Married,Urban,0
425417,300649.52858347073,111564.94130391153,45751.62117355422,Conservative,34733.37657310635,52,Unemployed,374,Married,Rural,0
311570,237455.9521690464,95724.41818924225,43389.102219638175,Aggressive,44450.89620693041,25,Employed,734,Divorced,Urban,0
299922,159059.10835165987,21258.860870742836,18507.395917520847,Moderate,1211.5705599648363,69,Employed,477,Single,Urban,1
196313,107871.15843734606,64936.763428807164,3557.762794129055,Moderate,13310.153859861406,57,Freelancer,611,Married,Suburban,1
62229,28571.26428669617,20644.106454848366,44705.36589023667,Moderate,84967.46181346077,66,Freelancer,426,Divorced,Rural,2
106652,79683.18169614153,48104.356350024005,44409.49764820936,Conservative,97803.44120945137,64,Freelancer,676,Single,Urban,2
410411,255460.92313197054,113907.6690891822,42737.30660153625,Conservative,15794.148560368138,53,Employed,644,Divorced,Urban,0
269474,119680.35275279972,22828.481378110246,42254.08188677508,Moderate,53551.78183869084,23,Employed,524,Single,Suburban,2
199436,89624.83033578786,37451.72031876896,24012.700054307734,Aggressive,96633.34338056436,39,Employed,316,Divorced,Urban,2
408647,304687.218128611,140996.79656752577,8871.582612479911,Aggressive,15658.137617896384,23,Unemployed,796,Single,Suburban,0
280116,85944.35412020153,44164.90601932008,23874.402523121385,Conservative,18630.961750245024,59,Unemployed,772,Married,Urban,1
367022,169330.47608763815,64683.04700485583,24729.888533473244,Moderate,92681.63539283983,53,Freelancer,610,Divorced,Suburban,2
339200,195778.89313429617,142196.39065732068,24496.587662243037,Conservative,70568.76464523825,26,Unemployed,436,Single,Suburban,0
440706,164871.96242597248,137916.24526779738,26938.629305755807,Conservative,15196.668684216074,33,Unemployed,774,Single,Rural,0
39975,13833.3238495643,11146.522838316852,12882.851149557755,Moderate,39349.26711186097,56,Unemployed,516,Single,Rural,1
177795,125814.52764312304,34368.3753472071,18312.05905668075,Moderate,5626.994421471054,63,Freelancer,495,Married,Urban,1
436495,326150.0218115651,165395.64487006524,21709.329598173477,Conservative,43267.15339176942,55,Freelancer,500,Divorced,Rural,0
229373,163268.43777887156,41166.32821342668,6556.060475824993,Moderate,77790.1494487037,50,Unemployed,665,Single,Rural,2
424777,318325.31171948067,162128.28342545292,22768.206728075023,Moderate,55397.20545861272,35,Employed,827,Married,Rural,0
217133,125189.33080590868,17706.25512170972,40523.48085347965,Conservative,64744.21218162031,29,Freelancer,699,Married,Urban,2
370541,261649.76820494112,162683.65596302508,41402.977136643814,Moderate,32682.013220020923,44,Unemployed,824,Married,Urban,0
200225,98514.96863592904,55022.81280825077,20578.188595051517,Conservative,16139.5917744793,64,Employed,513,Married,Rural,1
315286,199618.26448714006,77979.24734882815,25940.415604217676,Moderate,1311.667577348441,18,Employed,640,Married,Rural,0
309060,245522.75466556757,100432.30300701623,1682.5166067528319,Aggressive,82131.23443293454,32,Freelancer,628,Married,Urban,0
84324,34814.33229250529,27901.667559707297,33721.627823429844,Moderate,63665.455934578786,64,Employed,418,Married,Rural,2
196037,97028.48828183228,21449.550987392828,20230.294147343153,Aggressive,22932.12412876884,44,Freelancer,724,Divorced,Suburban,1
408076,220370.70677159526,159274.15027902846,22273.88415416729,Conservative,41843.39600772948,33,Unemployed,672,Divorced,Urban,0
155720,57461.88581938123,27121.39955055271,43683.63635898824,Moderate,80144.32687281142,38,Freelancer,478,Married,Urban,2
186205,63406.39723082295,85139.04210366748,23091.721728030418,Moderate,53870.01860913857,18,Employed,731,Single,Suburban,2
463893,331619.2148132686,193922.4890115736,1059.612311392638,Moderate,30015.98764459783,46,Freelancer,701,Single,Rural,0
116059,91500.58905799841,23887.230731516618,11374.54454345312,Aggressive,26718.451717068547,20,Freelancer,693,Single,Suburban,1
118317,59438.02768856686,48922.03047913302,23781.030715412948,Moderate,21761.402444882562,29,Unemployed,378,Married,Rural,1
221207,76056.47865755533,46536.582930385266,21219.814637426785,Moderate,82372.98801341698,45,Employed,723,Single,Rural,2
317190,105594.41618672197,30268.317812161073,43018.50686402403,Conservative,58186.03506846625,56,Freelancer,417,Divorced,Urban,2
460280,343211.9720117592,222246.063334301,27106.875465308334,Conservative,70915.71657014643,54,Unemployed,667,Divorced,Urban,0
121459,64604.907478837136,41741.92467472346,34481.78709575605,Moderate,86012.04413974134,48,Unemployed,405,Divorced,Rural,2
257697,118544.13969808935,65775.81587506646,23466.164852173504,Moderate,98686.17025302163,48,Unemployed,404,Divorced,Suburban,2
220422,118637.87316456546,50476.19896102868,21982.786702958245,Aggressive,24948.358653078194,50,Unemployed,602,Married,Urban,1
328037,150618.86015529677,64333.763680335156,22314.333423717562,Conservative,18090.248745791294,50,Unemployed,447,Divorced,Rural,1
121520,66169.81370769098,59745.48030844651,20546.07848469194,Conservative,46199.83427939485,64,Freelancer,449,Single,Urban,1
407962,297721.7733997177,45135.39369980086,26929.16929271017,Moderate,3507.12794785325,57,Freelancer,555,Single,Urban,0
81272,48450.358514479325,15576.776536866595,12522.170087680184,Aggressive,79171.78815635284,28,Employed,381,Divorced,Urban,2
243224,157445.43461899104,65299.30512704975,44552.759692091044,Aggressive,88375.99988343821,63,Freelancer,315,Divorced,Suburban,2
349793,168717.52492601864,92730.05268843225,16654.277404693647,Conservative,68603.96987480285,46,Employed,492,Divorced,Suburban,0
346818,232108.96588663053,90906.17162521175,7376.191708867341,Conservative,26799.502456360937,42,Employed,373,Single,Rural,0
164832,104389.51366741834,21280.259068929074,4827.523929887257,Moderate,12315.547398879056,30,Employed,576,Single,Suburban,1
172999,62241.753024554004,19932.88201583742,671.1457560063805,Conservative,38214.418791988835,68,Freelancer,360,Divorced,Rural,1
368619,216129.21793630684,60691.42780719132,21142.803928343073,Aggressive,83333.56205052533,61,Unemployed,835,Single,Rural,0
81367,34855.32403211804,37553.86230038536,9380.549427271235,Moderate,34782.78037861147,36,Employed,834,Single,Urban,1
249027,174828.86616092236,25120.30863941605,1082.3951293623957,Conservative,3425.457362663997,53,Unemployed,642,Married,Urban,1
425804,218424.19000802835,166421.78742254883,26000.977314476186,Conservative,27428.03762251319,45,Employed,694,Divorced,Suburban,0
403894,322041.683108935,157880.86281329443,33998.927432538076,Conservative,98994.56100757232,21,Freelancer,557,Divorced,Rural,0
252750,87514.74284453655,104738.76131326487,4287.552545555218,Aggressive,67666.87556658832,20,Employed,497,Married,Rural,2
255806,176550.6326880545,114851.00279938498,23046.03864598298,Conservative,90085.48299771278,55,Freelancer,352,Married,Urban,2
400298,254930.12826672904,67396.68510841542,37181.43393003733,Conservative,77486.52675011074,54,Unemployed,570,Single,Urban,0
203305,139009.6748766217,30709.578304870844,49290.34105042125,Aggressive,53970.55153266307,60,Freelancer,500,Married,Urban,2
64738,29375.831950230582,16798.05762784519,33359.51723212804,Conservative,14868.88723949803,42,Unemployed,695,Divorced,Suburban,1
53397,29156.216784776017,9039.584854733614,12241.97754047603,Moderate,34864.447835571766,58,Freelancer,677,Divorced,Rural,1
364333,254397.06925824893,138606.66254728212,35827.681988949975,Conservative,58374.02252742222,52,Employed,834,Divorced,Rural,0
358511,149237.61267036217,120521.65011871666,29896.4713409915,Moderate,87063.2348731992,46,Employed,387,Single,Rural,0
222332,91826.80635420729,98658.59319705496,10589.964429077387,Conservative,26867.504586489966,58,Freelancer,697,Single,Urban,1
402729,231780.79968475742,35130.951401270184,42555.54129237773,Conservative,12122.686934022953,46,Unemployed,481,Divorced,Suburban,0
358763,201546.52024143483,165672.26886649436,21370.22136138004,Moderate,55883.23175548174,29,Unemployed,582,Divorced,Suburban,0
131453,57988.02426159563,23925.350659748477,48098.88273670629,Conservative,17650.122251805566,52,Unemployed,832,Single,Urban,1
39816,17878.89005064817,10782.668734842957,36145.0503723889,Moderate,61036.17693219067,37,Freelancer,489,Single,Suburban,2
455456,199909.92332670474,112668.49457529686,32228.157731591105,Conservative,26352.1442483732,34,Freelancer,504,Married,Suburban,0
419492,287669.1689559348,164499.69481529365,36417.64187382809,Moderate,23096.300430062467,29,Freelancer,343,Single,Rural,0
265011,165883.75014178662,63377.37779962892,23904.850940911077,Aggressive,39918.07649888911,67,Freelancer,599,Single,Urban,1
361674,259034.0261963599,171650.08817982202,25261.3238900837,Conservative,59319.17575579458,53,Unemployed,578,Divorced,Urban,0
436715,344016.351780079,199203.28805042748,42560.3692722372,Conservative,54531.7672949313,27,Unemployed,684,Divorced,Urban,0
391000,209999.11992117335,173006.7546890347,34046.426832175144,Aggressive,24473.447723498055,35,Freelancer,610,Divorced,Urban,0
233567,77858.84489911323,19167.967741741893,44862.16625958209,Moderate,89111.66744533762,47,Freelancer,827,Married,Rural,2
91635,29693.96943230343,39807.72186172286,44541.337678713426,Conservative,10988.196973520104,25,Unemployed,573,Single,Suburban,1
389947,174630.94753442504,156655.72866990961,48824.50170221246,Moderate,3946.75630743353,58,Unemployed,781,Married,Suburban,0
236184,180981.25564580964,22810.84584406322,35010.73294226671,Conservative,60270.62694061975,68,Employed,750,Single,Rural,2
318090,178641.4203278428,31279.84025010352,25115.0858830871,Conservative,12340.716806547647,30,Freelancer,831,Single,Suburban,1
